               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.014523,           0.0065335,                   0,             0.88914,             0.87862,             0.93537,             0.82789,            0.015454,           0.0028988,                   0,           0.0035056,           0.0035056,           0.0035056
                 166,            0.014931,           0.0065676,                   0,             0.84983,             0.84551,             0.90869,             0.78409,            0.018122,           0.0035654,                   0,            0.003466,            0.003466,            0.003466
                 167,            0.014855,           0.0067153,                   0,             0.90028,             0.85674,             0.94468,             0.82171,            0.016145,           0.0031169,                   0,           0.0034264,           0.0034264,           0.0034264
                 168,            0.014721,            0.006533,                   0,             0.90932,             0.92978,             0.95833,             0.84139,            0.013829,           0.0028728,                   0,           0.0033868,           0.0033868,           0.0033868
                 169,            0.014729,           0.0064053,                   0,             0.93247,             0.92697,             0.96226,             0.83987,            0.014481,           0.0027299,                   0,           0.0033472,           0.0033472,           0.0033472
                 170,            0.014277,           0.0065618,                   0,             0.92901,             0.91895,             0.95622,             0.83156,            0.016747,           0.0027211,                   0,           0.0033076,           0.0033076,           0.0033076
                 171,            0.014554,            0.006538,                   0,             0.92714,             0.92934,             0.95541,             0.84997,            0.013039,           0.0027061,                   0,            0.003268,            0.003268,            0.003268
                 172,            0.014672,           0.0065234,                   0,             0.92767,             0.91292,              0.9525,             0.84101,            0.012474,           0.0028106,                   0,           0.0032284,           0.0032284,           0.0032284
                 173,             0.01436,           0.0063802,                   0,             0.93531,             0.89345,             0.94629,             0.83612,            0.014359,           0.0027438,                   0,           0.0031888,           0.0031888,           0.0031888
                 174,            0.013856,           0.0062073,                   0,             0.91019,             0.87921,             0.93407,             0.81432,            0.015017,           0.0031508,                   0,           0.0031492,           0.0031492,           0.0031492
                 175,            0.014151,           0.0062633,                   0,             0.91571,              0.8427,             0.93027,             0.80538,            0.014947,           0.0032877,                   0,           0.0031096,           0.0031096,           0.0031096
                 176,            0.013922,            0.006393,                   0,             0.91402,             0.89045,              0.9539,              0.8425,            0.011949,           0.0030235,                   0,             0.00307,             0.00307,             0.00307
                 177,             0.01458,           0.0062778,                   0,             0.89239,              0.9085,             0.94642,             0.83376,            0.013352,           0.0029417,                   0,           0.0030304,           0.0030304,           0.0030304
                 178,            0.014059,           0.0063911,                   0,             0.91666,             0.89597,             0.95066,             0.82297,            0.015736,           0.0029883,                   0,           0.0029908,           0.0029908,           0.0029908
                 179,            0.014179,           0.0063603,                   0,              0.8729,             0.90669,             0.94383,             0.83194,            0.014099,           0.0030988,                   0,           0.0029512,           0.0029512,           0.0029512
                 180,            0.013985,           0.0062799,                   0,             0.94336,             0.89326,             0.96562,             0.85613,            0.012661,           0.0026574,                   0,           0.0029116,           0.0029116,           0.0029116
                 181,            0.013938,           0.0062264,                   0,             0.89835,             0.86886,             0.93368,             0.82386,            0.016441,           0.0029134,                   0,            0.002872,            0.002872,            0.002872
                 182,              0.0136,           0.0059974,                   0,             0.92249,              0.9027,              0.9486,             0.83964,            0.014858,           0.0027247,                   0,           0.0028324,           0.0028324,           0.0028324
                 183,            0.013161,            0.006298,                   0,             0.92728,             0.91573,             0.96827,             0.86045,            0.013828,           0.0024908,                   0,           0.0027928,           0.0027928,           0.0027928
                 184,            0.013568,           0.0060818,                   0,             0.94142,             0.90282,             0.96828,             0.85736,            0.011158,           0.0025294,                   0,           0.0027532,           0.0027532,           0.0027532
                 185,            0.013518,           0.0062499,                   0,             0.90975,             0.88764,             0.94774,             0.83293,            0.014368,           0.0028759,                   0,           0.0027136,           0.0027136,           0.0027136
                 186,            0.013699,           0.0059803,                   0,             0.90928,             0.86798,             0.94589,             0.83683,            0.015061,           0.0027965,                   0,            0.002674,            0.002674,            0.002674
                 187,            0.013378,           0.0058548,                   0,             0.90891,             0.89326,             0.94899,             0.86086,            0.012629,           0.0025897,                   0,           0.0026344,           0.0026344,           0.0026344
                 188,            0.013062,           0.0060505,                   0,             0.91766,             0.89888,             0.96101,             0.84721,            0.014613,             0.00259,                   0,           0.0025948,           0.0025948,           0.0025948
                 189,            0.013392,           0.0059594,                   0,             0.92817,             0.90739,              0.9578,              0.8458,            0.013366,           0.0026244,                   0,           0.0025552,           0.0025552,           0.0025552
                 190,            0.012914,           0.0057058,                   0,             0.90136,             0.92402,             0.95129,             0.84579,            0.013525,           0.0026834,                   0,           0.0025156,           0.0025156,           0.0025156
                 191,            0.012819,           0.0056636,                   0,             0.91779,              0.8736,             0.94448,             0.84536,            0.014654,           0.0027211,                   0,            0.002476,            0.002476,            0.002476
                 192,            0.012817,           0.0059382,                   0,             0.88227,             0.89045,             0.93097,             0.82959,            0.014079,           0.0027534,                   0,           0.0024364,           0.0024364,           0.0024364
                 193,            0.012779,           0.0058586,                   0,             0.90325,             0.89607,             0.94856,              0.8527,            0.012741,           0.0027017,                   0,           0.0023968,           0.0023968,           0.0023968
                 194,            0.013077,           0.0058754,                   0,               0.919,             0.89234,             0.94486,             0.84918,            0.013768,           0.0026837,                   0,           0.0023572,           0.0023572,           0.0023572
                 195,            0.012533,           0.0055963,                   0,             0.92199,             0.91573,             0.94944,             0.85353,            0.012656,           0.0027001,                   0,           0.0023176,           0.0023176,           0.0023176
                 196,            0.012694,            0.005664,                   0,             0.91187,             0.89326,             0.94362,             0.85373,            0.014276,           0.0027426,                   0,            0.002278,            0.002278,            0.002278
                 197,            0.013002,           0.0056925,                   0,             0.88217,             0.92697,             0.95714,             0.84138,            0.014672,           0.0027494,                   0,           0.0022384,           0.0022384,           0.0022384
                 198,            0.012886,           0.0059199,                   0,             0.92758,              0.9355,             0.97134,             0.86955,            0.012141,           0.0025565,                   0,           0.0021988,           0.0021988,           0.0021988
                 199,            0.012693,           0.0054447,                   0,             0.93444,              0.9209,             0.96816,             0.87306,            0.011512,           0.0024652,                   0,           0.0021592,           0.0021592,           0.0021592
                 200,            0.012425,           0.0058221,                   0,             0.93322,             0.89607,             0.95578,             0.85873,            0.012816,           0.0026937,                   0,           0.0021196,           0.0021196,           0.0021196
                 201,            0.012467,           0.0057202,                   0,             0.93422,             0.90169,             0.96022,             0.86339,            0.012089,           0.0027003,                   0,             0.00208,             0.00208,             0.00208
                 202,            0.012248,            0.005536,                   0,             0.91014,             0.90169,             0.95676,             0.86457,            0.011829,           0.0027249,                   0,           0.0020404,           0.0020404,           0.0020404
                 203,            0.012151,            0.005454,                   0,             0.92862,             0.87921,             0.95775,             0.85901,            0.012571,           0.0027673,                   0,           0.0020008,           0.0020008,           0.0020008
                 204,            0.012063,            0.005407,                   0,              0.9364,             0.90986,             0.96289,             0.86742,            0.012733,           0.0027397,                   0,           0.0019612,           0.0019612,           0.0019612
                 205,            0.012167,           0.0053683,                   0,              0.9313,             0.91389,             0.96911,             0.87591,            0.013943,           0.0026333,                   0,           0.0019216,           0.0019216,           0.0019216
                 206,            0.012657,           0.0055935,                   0,             0.94131,              0.9073,             0.96776,             0.87618,            0.012383,           0.0027035,                   0,            0.001882,            0.001882,            0.001882
                 207,            0.012402,           0.0057001,                   0,              0.9516,             0.89326,              0.9666,             0.87646,            0.010919,           0.0026938,                   0,           0.0018424,           0.0018424,           0.0018424
                 208,            0.012181,           0.0056167,                   0,               0.958,              0.9073,             0.96166,             0.87119,            0.010965,           0.0025266,                   0,           0.0018028,           0.0018028,           0.0018028
                 209,            0.011669,           0.0053862,                   0,             0.94828,             0.92704,             0.97177,             0.88716,            0.010867,           0.0024211,                   0,           0.0017632,           0.0017632,           0.0017632
                 210,            0.012017,           0.0053637,                   0,             0.92537,             0.92978,             0.96928,             0.88315,            0.010966,           0.0025104,                   0,           0.0017236,           0.0017236,           0.0017236
                 211,            0.012163,           0.0054493,                   0,             0.90273,             0.92978,             0.96178,             0.87205,            0.012088,           0.0026289,                   0,            0.001684,            0.001684,            0.001684
                 212,            0.011951,           0.0052679,                   0,               0.945,             0.88483,             0.95608,             0.86697,            0.012631,           0.0026723,                   0,           0.0016444,           0.0016444,           0.0016444
                 213,             0.01201,           0.0053561,                   0,             0.94589,             0.90449,             0.96809,              0.8831,            0.011781,           0.0026437,                   0,           0.0016048,           0.0016048,           0.0016048
                 214,            0.011509,           0.0050693,                   0,             0.95136,             0.91011,             0.96838,             0.88925,            0.011658,           0.0024995,                   0,           0.0015652,           0.0015652,           0.0015652
                 215,            0.011569,           0.0053655,                   0,             0.92616,             0.91605,             0.96921,             0.88432,             0.01128,           0.0025073,                   0,           0.0015256,           0.0015256,           0.0015256
                 216,             0.01096,           0.0050309,                   0,             0.94688,             0.90121,             0.96831,              0.8884,            0.011993,           0.0024807,                   0,            0.001486,            0.001486,            0.001486
                 217,             0.01142,           0.0049904,                   0,             0.94305,             0.90449,             0.96151,              0.8776,            0.011911,           0.0026528,                   0,           0.0014464,           0.0014464,           0.0014464
                 218,            0.011915,           0.0051432,                   0,             0.93903,              0.9073,             0.96289,             0.87141,             0.01125,           0.0026743,                   0,           0.0014068,           0.0014068,           0.0014068
                 219,            0.011414,           0.0052585,                   0,             0.92704,             0.91854,              0.9667,             0.88002,            0.010265,           0.0026048,                   0,           0.0013672,           0.0013672,           0.0013672
                 220,            0.010973,            0.005199,                   0,              0.9428,             0.92598,             0.96692,              0.8771,            0.010217,           0.0025619,                   0,           0.0013276,           0.0013276,           0.0013276
                 221,             0.01086,           0.0050203,                   0,             0.92348,             0.92978,             0.96277,             0.87655,            0.011176,           0.0026653,                   0,            0.001288,            0.001288,            0.001288
                 222,            0.010708,           0.0049263,                   0,             0.94782,             0.91835,             0.96971,             0.89153,            0.010358,           0.0025415,                   0,           0.0012484,           0.0012484,           0.0012484
                 223,            0.011001,           0.0051014,                   0,             0.92678,             0.92135,             0.96835,             0.89319,            0.010539,           0.0025293,                   0,           0.0012088,           0.0012088,           0.0012088
                 224,            0.011147,           0.0051329,                   0,             0.93965,             0.91839,             0.96604,             0.89007,            0.010655,           0.0025058,                   0,           0.0011692,           0.0011692,           0.0011692
                 225,            0.010744,           0.0050839,                   0,             0.93727,             0.92328,             0.96662,              0.8884,            0.011635,           0.0024808,                   0,           0.0011296,           0.0011296,           0.0011296
                 226,            0.011314,           0.0048892,                   0,             0.94469,             0.91151,             0.96497,             0.88081,            0.011769,           0.0024837,                   0,             0.00109,             0.00109,             0.00109
                 227,            0.011343,           0.0052358,                   0,             0.93303,             0.92135,             0.96743,             0.88502,            0.011686,           0.0025064,                   0,           0.0010504,           0.0010504,           0.0010504
                 228,            0.010966,           0.0052608,                   0,              0.9239,             0.93258,             0.96834,             0.88976,            0.011788,           0.0024721,                   0,           0.0010108,           0.0010108,           0.0010108
                 229,            0.010806,             0.00506,                   0,             0.93493,             0.92823,             0.96569,             0.88616,            0.011945,            0.002509,                   0,           0.0009712,           0.0009712,           0.0009712
                 230,            0.011005,           0.0050771,                   0,             0.92451,             0.93539,             0.96583,             0.88571,            0.012663,           0.0024958,                   0,           0.0009316,           0.0009316,           0.0009316
                 231,            0.010744,           0.0051633,                   0,             0.94072,             0.92135,             0.96571,             0.88561,            0.012306,           0.0025081,                   0,            0.000892,            0.000892,            0.000892
                 232,            0.010848,           0.0049162,                   0,             0.93398,             0.92135,             0.96214,             0.88603,            0.011792,           0.0025318,                   0,           0.0008524,           0.0008524,           0.0008524
                 233,            0.010423,           0.0048447,                   0,             0.93727,             0.92326,             0.96029,              0.8808,            0.011921,           0.0025408,                   0,           0.0008128,           0.0008128,           0.0008128
                 234,            0.010585,           0.0047628,                   0,             0.93959,             0.91754,             0.95928,               0.881,            0.012584,           0.0026118,                   0,           0.0007732,           0.0007732,           0.0007732
                 235,            0.010482,           0.0049314,                   0,             0.93635,             0.91011,             0.95127,             0.88027,            0.012235,           0.0026587,                   0,           0.0007336,           0.0007336,           0.0007336
                 236,            0.010207,           0.0048242,                   0,             0.94765,             0.91523,             0.95743,             0.88139,            0.011867,           0.0026742,                   0,            0.000694,            0.000694,            0.000694
                 237,            0.010738,           0.0050422,                   0,             0.94144,             0.90312,             0.95556,             0.88252,            0.012478,           0.0026884,                   0,           0.0006544,           0.0006544,           0.0006544
                 238,            0.010319,           0.0048759,                   0,             0.92805,             0.90583,             0.95543,             0.87841,            0.012989,           0.0027132,                   0,           0.0006148,           0.0006148,           0.0006148
                 239,             0.01027,           0.0048876,                   0,             0.93829,             0.91292,             0.96056,             0.88933,            0.011346,           0.0026287,                   0,           0.0005752,           0.0005752,           0.0005752
                 240,            0.010827,           0.0048648,                   0,             0.93435,             0.92416,             0.96184,             0.88745,            0.011503,           0.0025668,                   0,           0.0005356,           0.0005356,           0.0005356
                 241,            0.010289,           0.0045375,                   0,             0.92934,             0.93539,             0.96315,             0.88989,            0.011081,           0.0025171,                   0,            0.000496,            0.000496,            0.000496
                 242,            0.010132,           0.0048246,                   0,             0.93207,             0.92507,             0.96094,             0.88988,            0.011724,           0.0025455,                   0,           0.0004564,           0.0004564,           0.0004564
                 243,           0.0099516,           0.0047033,                   0,             0.94452,             0.91573,             0.96235,             0.89047,            0.011422,           0.0025598,                   0,           0.0004168,           0.0004168,           0.0004168
                 244,           0.0097261,            0.004702,                   0,             0.95577,             0.91049,             0.96456,             0.89186,            0.010827,           0.0025368,                   0,           0.0003772,           0.0003772,           0.0003772
                 245,            0.009913,           0.0048244,                   0,             0.95929,              0.9073,             0.96383,             0.89102,              0.0111,           0.0025708,                   0,           0.0003376,           0.0003376,           0.0003376
                 246,            0.010322,           0.0048206,                   0,             0.93602,             0.92697,             0.96346,             0.89118,            0.011435,           0.0025774,                   0,            0.000298,            0.000298,            0.000298
                 247,           0.0096685,           0.0047409,                   0,             0.93443,             0.92073,             0.96383,              0.8914,            0.011243,           0.0025725,                   0,           0.0002584,           0.0002584,           0.0002584
                 248,           0.0096813,           0.0046227,                   0,             0.92716,             0.92964,             0.96404,             0.89096,            0.010967,           0.0025543,                   0,           0.0002188,           0.0002188,           0.0002188
                 249,           0.0096336,           0.0045404,                   0,              0.9448,             0.91344,             0.96239,             0.89072,            0.010968,           0.0025548,                   0,           0.0001792,           0.0001792,           0.0001792
